ITEM_CODE,STAGE,PROCESS,QUANTITY,LEAD_TIME_ESTIMATE,PARALLEL_STEPS,CAN_PARALLELIZE,OPEN_QTY,URGENCY,START_DATE,EST_COMPLETION
2GHV064402P0051_R0G,WIP_MC,49.66,76.4,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV064402P0051_R0G,WIP_MC,2.38368,0.07640000000000001,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_MC,3,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_MC,1,3.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_MC,48,16.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_MC,49.66,211.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_MC,2.38368,3.376,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B,WIP_MC,49.66,211.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV445649P1001_R0B,WIP_MC,2.38368,0.211,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601_R0J,WIP_MC,3,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601_R0J,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
491D19601_R0J,WIP_MC,9,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601_R0J,WIP_MC,48,5.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601_R0J,WIP_MC,49.66,88.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601_R0J,WIP_MC,2.38368,0.44,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601,WIP_MC,49.66,88.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
491D19601,WIP_MC,2.38368,0.176,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0001,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2GHV056044P0001,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0001,WIP_MC,49.66,114.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0001,WIP_MC,2.38368,0.114,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_R0C_BLG,WIP_MC,1,4.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_R0C_BLG,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_R0C_BLG,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_R0C_BLG,WIP_MC,48,6.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_R0C_BLG,WIP_MC,49.66,114.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_R0C_BLG,WIP_MC,2.38368,0.684,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_BLG,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_BLG,WIP_MC,9,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_BLG,WIP_MC,48,5.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_BLG,WIP_MC,49.66,114.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV056044P0101_BLG,WIP_MC,2.38368,0.57,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV089738P1001_R0C_PNT,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV089738P1001_R0C_PNT,WIP_MC,49.66,84.45,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2GHV089738P1001_R0C_PNT,WIP_MC,2.38368,0.08445,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001_RAY_PNT,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001_RAY_PNT,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001_RAY_PNT,WIP_MC,49.66,33.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001_RAY_PNT,WIP_MC,2.38368,0.033,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001,WIP_MC,49.66,33.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1HC0027513P0001,WIP_MC,2.38368,0.033,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE47235442_114_R14,WIP_MC,1,6.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
JE47235442_114_R14,WIP_MC,48,6.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE47235442_114_R14,WIP_MC,49.66,62.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE47235442_114_R14,WIP_MC,2.38368,0.372,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P11Z62661,WIP_MC,9,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P11Z62661,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P11Z62661,WIP_MC,48,4.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P11Z62661,WIP_MC,49.66,9.331,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P11Z62661,WIP_MC,2.38368,0.037323999999999996,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P22Z60561,WIP_MC,1,3.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P22Z60561,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P22Z60561,WIP_MC,49.66,7.7,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P22Z60561,WIP_MC,2.38368,0.023100000000000002,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P22Z60661,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P22Z60661,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P22Z60661,WIP_MC,49.66,9.26,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P22Z60661,WIP_MC,2.38368,0.01852,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z65101,WIP_MC,9,17.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z65101,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P07Z65101,WIP_MC,48,18.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z65101,WIP_MC,49.66,7.1,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z65101,WIP_MC,2.38368,0.1278,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60301,WIP_MC,2,4.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P44Z60301,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P44Z60301,WIP_MC,48,6.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60301,WIP_MC,49.66,3.052,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60301,WIP_MC,2.38368,0.018312000000000002,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z42461,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z42461,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z42461,WIP_MC,49.66,295.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z42461,WIP_MC,2.38368,0.295,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P21Z42171,WIP_MC,2,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P21Z42171,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P21Z42171,WIP_MC,49.66,117.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P21Z42171,WIP_MC,2.38368,0.234,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z42661,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P07Z42661,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z42661,WIP_MC,49.66,172.9,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P07Z42661,WIP_MC,2.38368,0.1729,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60161,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P44Z60161,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P44Z60161,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P44Z60161,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60161,WIP_MC,49.66,16.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60161,WIP_MC,2.38368,0.05040000000000001,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60162,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P44Z60162,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60162,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60162,WIP_MC,49.66,16.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60162,WIP_MC,2.38368,0.033600000000000005,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60163,WIP_MC,2,3.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P44Z60163,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60163,WIP_MC,49.66,16.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P44Z60163,WIP_MC,2.38368,0.05040000000000001,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P30Z40401,WIP_MC,9,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P30Z40401,WIP_MC,48,4.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P30Z40401,WIP_MC,49.66,77.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P30Z40401,WIP_MC,2.38368,0.3112,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P30Z40262_R05,WIP_MC,27,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P30Z40262_R05,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE70P30Z40262_R05,WIP_MC,9,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P30Z40262_R05,WIP_MC,48,5.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P30Z40262_R05,WIP_MC,49.66,141.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE70P30Z40262_R05,WIP_MC,2.38368,0.705,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P50Z80261,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
GD_SM70P50Z80261,WIP_MC,3,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P50Z80261,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P50Z80261,WIP_MC,1,6.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
GD_SM70P50Z80261,WIP_MC,48,11.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P50Z80261,WIP_MC,49.66,91.5,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM70P50Z80261,WIP_MC,2.38368,1.0065,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HRCC0015282103,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HRCC0015282103,WIP_MC,3,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HRCC0015282103,WIP_MC,9,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HRCC0015282103,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HRCC0015282103,WIP_MC,48,7.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HRCC0015282103,WIP_MC,49.66,43.1,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HRCC0015282103,WIP_MC,2.38368,0.30169999999999997,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P11Z437S80,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P11Z437S80,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P11Z437S80,WIP_MC,49.66,138.6,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P11Z437S80,WIP_MC,2.38368,0.1386,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462,WIP_MC,3,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462,WIP_MC,49.66,37.46,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462,WIP_MC,2.38368,0.03746,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462_R05,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462_R05,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462_R05,WIP_MC,49.66,37.46,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE06P40Z40462_R05,WIP_MC,2.38368,0.07492,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469_R07,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469_R07,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469_R07,WIP_MC,49.66,64.53,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469_R07,WIP_MC,2.38368,0.06453,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469,WIP_MC,49.66,64.53,3.5,0,False,0,LOW,2025-07-24,2025-07-27
HE53P44Z40469,WIP_MC,2.38368,0.06453,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE4729242662_R17,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE4729242662_R17,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE4729242662_R17,WIP_MC,49.66,120.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE4729242662_R17,WIP_MC,2.38368,0.12,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE47235436_110_R21,WIP_MC,1,3.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
JE47235436_110_R21,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE47235436_110_R21,WIP_MC,49.66,49.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
JE47235436_110_R21,WIP_MC,2.38368,0.147,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM53P07Z33661,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
GD_SM53P07Z33661,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM53P07Z33661,WIP_MC,49.66,57.1,3.5,0,False,0,LOW,2025-07-24,2025-07-27
GD_SM53P07Z33661,WIP_MC,2.38368,0.0571,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00436-002_R2,WIP_MC,9,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00436-002_R2,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00436-002_R2,WIP_MC,49.66,404.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00436-002_R2,WIP_MC,2.38368,1.212,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00425-002_R0,WIP_MC,9,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00425-002_R0,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00425-002_R0,WIP_MC,49.66,490.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
SH04.00425-002_R0,WIP_MC,2.38368,1.47,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416833-001_R4,WIP_MC,1,3.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
CC416833-001_R4,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416833-001_R4,WIP_MC,49.66,49.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416833-001_R4,WIP_MC,2.38368,0.147,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416909-002_R0,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416909-002_R0,WIP_MC,49.66,152.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416909-002_R0,WIP_MC,2.38368,0.456,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416834-001_R3,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
CC416834-001_R3,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416834-001_R3,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416834-001_R3,WIP_MC,49.66,16.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416834-001_R3,WIP_MC,2.38368,0.048,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416252-001_R6,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
CC416252-001_R6,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416252-001_R6,WIP_MC,49.66,63.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
CC416252-001_R6,WIP_MC,2.38368,0.126,3.5,0,False,0,LOW,2025-07-24,2025-07-27
422-D-682_R0,WIP_MC,3,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
422-D-682_R0,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
422-D-682_R0,WIP_MC,49.66,70.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
422-D-682_R0,WIP_MC,2.38368,0.14,3.5,0,False,0,LOW,2025-07-24,2025-07-27
W-101292_01_R3,WIP_MC,1,3.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
W-101292_01_R3,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
W-101292_01_R3,WIP_MC,49.66,44.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
W-101292_01_R3,WIP_MC,2.38368,0.132,3.5,0,False,0,LOW,2025-07-24,2025-07-27
24450203001,WIP_MC,1HSB445422-B_R0E,24450203001.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
24450203001,WIP_MC,48,8.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
24450203001,WIP_MC,49.66,8.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
24450203001,WIP_MC,2.38368,0.064,3.5,0,False,0,LOW,2025-07-24,2025-07-27
14450203002,WIP_MC,1HSB445422-B_R0E,14450203002.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
14450203002,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
14450203002,WIP_MC,48,17.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
14450203002,WIP_MC,49.66,6.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
14450203002,WIP_MC,2.38368,0.102,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-5_RH,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
4023941-5_RH,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
4023941-5_RH,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-5_RH,WIP_MC,49.66,50.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-5_RH,WIP_MC,2.38368,0.1016,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-1_RH,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
4023941-1_RH,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-1_RH,WIP_MC,49.66,50.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-1_RH,WIP_MC,2.38368,0.0508,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-9_RH,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
4023941-9_RH,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-9_RH,WIP_MC,49.66,50.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-9_RH,WIP_MC,2.38368,0.0508,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-6_RH,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
4023941-6_RH,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-6_RH,WIP_MC,49.66,50.8,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4023941-6_RH,WIP_MC,2.38368,0.0508,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2912126-02,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2912126-02,WIP_MC,3,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2912126-02,WIP_MC,1,4.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
2912126-02,WIP_MC,48,6.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2912126-02,WIP_MC,49.66,40.2,3.5,0,False,0,LOW,2025-07-24,2025-07-27
2912126-02,WIP_MC,2.38368,0.24120000000000003,3.5,0,False,0,LOW,2025-07-24,2025-07-27
455D0003_R13,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
455D0003_R13,WIP_MC,49.66,125.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
455D0003_R13,WIP_MC,2.38368,0.25,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4010550-1_RE,WIP_MC,1,4.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
4010550-1_RE,WIP_MC,48,4.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4010550-1_RE,WIP_MC,49.66,63.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4010550-1_RE,WIP_MC,2.38368,0.252,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4010550-1_RF-ASME,WIP_MC,27,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4010550-1_RF-ASME,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
4010550-1_RF-ASME,WIP_MC,48,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4010550-1_RF-ASME,WIP_MC,49.66,63.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
4010550-1_RF-ASME,WIP_MC,2.38368,0.126,3.5,0,False,0,LOW,2025-07-24,2025-07-27
D1TM43L015_R1,WIP_MC,48,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
D3TM43L044_R05,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
D3TM43L044_R05,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
D3TM43L044_R05,WIP_MC,48,5.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
D2TM43L010_R1,WIP_MC,1,3.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
D2TM43L010_R1,WIP_MC,48,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1210-01.113-004A,WIP_MC,9,3.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1210-01.113-004A,WIP_MC,48,14.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1210-01.113-004A,WIP_MC,49.66,97.6,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1210-01.113-004A,WIP_MC,2.38368,1.3663999999999998,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1210-01.113-004B,WIP_MC,48,11.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1210-01.113-004B,WIP_MC,49.66,97.6,3.5,0,False,0,LOW,2025-07-24,2025-07-27
1210-01.113-004B,WIP_MC,2.38368,1.0735999999999999,3.5,0,False,0,LOW,2025-07-24,2025-07-27
20-01-16-10,WIP_MC,2,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
20-01-16-10,WIP_MC,9,5.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
20-01-16-10,WIP_MC,1,4.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
20-01-16-10,WIP_MC,48,10.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
20-01-16-10,WIP_MC,49.66,169.5,3.5,0,False,0,LOW,2025-07-24,2025-07-27
20-01-16-10,WIP_MC,2.38368,1.695,3.5,0,False,0,LOW,2025-07-24,2025-07-27
84E905217P1_RF,WIP_MC,1,1.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
84E905217P1_RF,WIP_MC,3,2.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
84E905217P1_RF,WIP_MC,27,7.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
84E905217P1_RF,WIP_MC,48,10.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
84E905217P1_RF,WIP_MC,49.66,26.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
84E905217P1_RF,WIP_MC,2.38368,0.26,3.5,0,False,0,LOW,2025-07-24,2025-07-27
41C640414G1,WIP_MC,1,2.0,3.5,0,True,0,LOW,2025-07-24,2025-07-27
41C640414G1,WIP_MC,9,1.0,3.5,0,False,0,LOW,2025-07-24,2025-07-27
