ITEM_CODE,STAGE,PROCESS,QTY,TONNAGE,DATE,AGING
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,9.46750939814956
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,9.530531388889358
ABB435,WIP_DM,80,1.0,0.2953,2025-07-24 02:16:02.776987,12.73965141203371
ABB459,WIP_DM,70,1.0,0.47642,2025-07-24 02:16:02.776987,11.08173878472007
ABB459,WIP_DM,80,1.0,0.47642,2025-07-24 02:16:02.776987,29.96759983796074
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,12.26362954861543
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.81275518518669
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.81130402778217
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.08799314814678
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.46388878472499
ABB459,WIP_DM,80,1.0,0.47642,2025-07-24 02:16:02.776987,29.86301131944492
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,10.06569233796472
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.40233917823934
HYO028,WIP_DM,80,1.0,0.17,2025-07-24 02:16:02.776987,24.77417393518408
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,9.517245902781724
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,10.10594223380031
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,10.13162373842351
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.12272615740949
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,9.471009756947751
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,10.10714592592558
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,10.10861681713141
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,15.12776062500052
SIE441,WIP_DM,70,1.0,0.0633,2025-07-24 02:16:02.776987,25.40198064815195
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,11.08140432870277
ABB473,WIP_DM,70,1.0,0.0878,2025-07-24 02:16:02.776987,49.93392692129419
ABB459,WIP_DM,70,1.0,0.47642,2025-07-24 02:16:02.776987,12.74307547453645
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.37851334490551
ABB456,WIP_DM,80,1.0,0.2947,2025-07-24 02:16:02.776987,11.0801404398153
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,10.12772719907662
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.30711113425787
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.0672801157416
ABB456,WIP_DM,80,1.0,0.2947,2025-07-24 02:16:02.776987,22.55749821758945
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,10.18878445601877
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,10.06913096064818
ABB456,WIP_DM,80,1.0,0.2947,2025-07-24 02:16:02.776987,10.376308078703
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.55449670138478
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,10.17215974537248
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,10.37313247685233
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,10.12483452546439
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,10.11375837962987
ARE461,WIP_DM,80,1.0,0.051,2025-07-24 02:16:02.776987,10.28440998842416
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.4336401388864
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,10.11172428241116
TOS008,WIP_DM,80,1.0,0.0438,2025-07-24 02:16:02.776987,10.11063870369981
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.47010878472065
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.80993234954076
ARE330,WIP_DM,80,1.0,0.0431,2025-07-24 02:16:02.776987,23.77412438657484
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,10.3877006249968
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,10.37995246527862
ARE234,WIP_DM,80,1.0,0.009330999999999999,2025-07-24 02:16:02.776987,20.54278915509349
ARE234,WIP_DM,80,1.0,0.009330999999999999,2025-07-24 02:16:02.776987,24.32706121527735
ARE234,WIP_DM,80,1.0,0.009330999999999999,2025-07-24 02:16:02.776987,24.3280635648116
ARE234,WIP_DM,80,1.0,0.009330999999999999,2025-07-24 02:16:02.776987,20.54209581018949
ARE259,WIP_DM,80,1.0,0.0156,2025-07-24 02:16:02.776987,10.81828312500147
ARE259,WIP_DM,80,1.0,0.0156,2025-07-24 02:16:02.776987,10.81626101851725
ARE259,WIP_DM,80,1.0,0.0156,2025-07-24 02:16:02.776987,10.81567150462797
ARE259,WIP_DM,80,1.0,0.0156,2025-07-24 02:16:02.776987,10.81674163194839
ARE259,WIP_DM,80,1.0,0.0156,2025-07-24 02:16:02.776987,10.81774156249594
ARE259,WIP_DM,80,1.0,0.0156,2025-07-24 02:16:02.776987,10.81886851851596
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,10.56917450231413
SIE464,WIP_DM,80,1.0,0.1186,2025-07-24 02:16:02.776987,20.35511229166877
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,12.082951990742
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,11.12520156249957
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,12.18780278935446
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,17.12079719907342
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.2597332060177
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,15.91296329861507
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,14.77187486110779
ABB459,WIP_DM,70,1.0,0.47642,2025-07-24 02:16:02.776987,11.76592089120822
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.83531162037252
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.45185564814892
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,11.76188793981419
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,12.10341097222408
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,10.84163490741048
HYO028,WIP_DM,80,1.0,0.17,2025-07-24 02:16:02.776987,24.74517878472398
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,12.05523791666928
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,10.83582521991048
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,21.90600936342526
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,15.39956533564691
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,13.10124888888822
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,12.19980281250173
HYO028,WIP_DM,80,1.0,0.17,2025-07-24 02:16:02.776987,24.44688886574295
SIE464,WIP_DM,80,1.0,0.1186,2025-07-24 02:16:02.776987,20.26179274305468
SIE464,WIP_DM,80,1.0,0.1186,2025-07-24 02:16:02.776987,20.45853207175969
HYO028,WIP_DM,80,1.0,0.17,2025-07-24 02:16:02.776987,25.31512809028209
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,17.26341443286947
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,13.25683628472325
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,12.24878203703702
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,12.2434819444461
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.04202457176143
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,12.12772268518165
TOS017,WIP_DM,80,1.0,0.138,2025-07-24 02:16:02.776987,23.88292104166612
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,15.1871327893532
ABB459,WIP_DM,80,1.0,0.47642,2025-07-24 02:16:02.776987,13.44897206018504
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.19834064814495
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.46181329860701
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,12.21496761574235
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.44530094907532
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,15.26966363425891
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.28555223379226
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,17.4283478240759
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,12.0863883333368
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.22797462962626
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,20.43806618055532
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,13.46852186342585
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,20.38429999999789
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,17.42728151620395
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,12.27507468750264
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,12.24982758102124
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,12.24791586805804
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,13.47075708333432
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.63262327546545
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,13.20176133101631
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.51136873842916
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.08232951389073
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.13226523148478
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,13.2888475231448
SIE467,WIP_DM,80,1.0,0.0748,2025-07-24 02:16:02.776987,28.9179189583374
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.11687192129466
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.37619054398237
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,16.1220798495342
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.29506663194479
HYO026,WIP_DM,70,1.0,0.0423,2025-07-24 02:16:02.776987,31.91755638888571
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,16.10968222222436
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,17.20426618055353
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,13.46727506944444
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.53044619213324
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,13.45390395833238
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,13.46553651620343
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,15.28501870370383
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.53428312500182
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.08114711805683
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.5310126273107
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.44910133101803
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,17.3329914236092
SIE481,WIP_DM,70,1.0,0.033,2025-07-24 02:16:02.776987,30.87994753471867
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,15.32978519675817
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.21577375000197
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.31967013888789
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.27620000000024
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.1414550000045
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.45054086805612
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,13.53351134258992
ABB459,WIP_DM,80,1.0,0.47642,2025-07-24 02:16:02.776987,13.44172144676122
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,14.77297127315251
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,15.44524027777516
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,15.05113872684888
ABB459,WIP_DM,80,1.0,0.47642,2025-07-24 02:16:02.776987,13.44971369212726
SIE468,WIP_DM,70,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,13.4646000578723
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.7793705555523
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,16.11740798610845
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.2775509259227
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.31432212963409
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.19667578703957
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,16.03794070601725
SIE525,WIP_DM,70,1.0,0.1072,2025-07-24 02:16:02.776987,22.8323418171276
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,15.51482521990692
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,15.46086427083356
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,14.77245826389117
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,16.01311614583392
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.33337831018434
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.59046951388882
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.38654872684856
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,15.302687268515
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,15.40419986111374
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,15.4205608912016
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,15.32600710647966
ABB429,WIP_DM,80,1.0,0.0853,2025-07-24 02:16:02.776987,23.4472949537012
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,18.44824565971794
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,21.3968048611132
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,21.82873216435109
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,17.07250478009519
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,15.78016796296288
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,15.53270452546712
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,15.25320994212962
SIE456,WIP_DM,80,1.0,0.146,2025-07-24 02:16:02.776987,19.27885695602163
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,15.4296378356521
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,15.62709822916804
ARE391,WIP_DM,80,1.0,0.12,2025-07-24 02:16:02.776987,26.44782406250306
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,15.4426344675885
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.32299706018239
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.53160137731174
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.41537381944363
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.63449785879493
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.24580484953913
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,16.08053356481832
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,16.79800575231639
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,16.79571364583535
ARE258,WIP_DM,80,1.0,0.015414,2025-07-24 02:16:02.776987,36.36326577546424
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,17.36863855324191
HYO002,WIP_DM,70,1.0,0.08667,2025-07-24 02:16:02.776987,16.11422143518575
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,17.33809796296555
HYO002,WIP_DM,70,1.0,0.08667,2025-07-24 02:16:02.776987,16.11182777777867
HYO002,WIP_DM,70,1.0,0.08667,2025-07-24 02:16:02.776987,16.06238866897911
HYO028,WIP_DM,70,1.0,0.17,2025-07-24 02:16:02.776987,25.53615201389039
HYO028,WIP_DM,80,1.0,0.17,2025-07-24 02:16:02.776987,25.43979471064813
ARE391,WIP_DM,80,1.0,0.12,2025-07-24 02:16:02.776987,26.45839505786716
ARE391,WIP_DM,80,1.0,0.12,2025-07-24 02:16:02.776987,26.4619556828693
ARE391,WIP_DM,80,1.0,0.12,2025-07-24 02:16:02.776987,26.46126753472345
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,15.9405793402766
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,15.94193966434978
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,16.12086913194798
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.39092114583764
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.30658888888865
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.78158043981239
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.2507463773145
HYO006,WIP_DM,70,1.0,0.0703,2025-07-24 02:16:02.776987,18.33957760416524
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.44155792824313
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,15.81631049768475
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,15.81505951388681
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,20.55119921296136
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,17.04513163194497
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,16.11106960647885
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,16.10402739583515
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,16.12891653935367
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,15.82928818286746
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,16.13079187500261
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.84648763888981
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,15.95275869213219
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,17.41502741898148
ARE255,WIP_DM,80,1.0,0.1115,2025-07-24 02:16:02.776987,17.18222236110887
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,16.12815959491127
ABB459,WIP_DM,80,1.0,0.47642,2025-07-24 02:16:02.776987,16.75824571758858
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,15.92497118055326
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,18.75866594907711
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,17.38858738425915
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,16.79827892361209
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,16.12998482638795
TOS006,WIP_DM,70,1.0,0.0544,2025-07-24 02:16:02.776987,16.07936409722606
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,17.45506706018932
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,17.33962811342644
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,20.03897980324109
DEF001,WIP_DM,90,1.0,0.17638,2025-07-24 02:16:02.776987,24.25524681712704
DEF001,WIP_DM,80,1.0,0.17638,2025-07-24 02:16:02.776987,26.3171258217626
DEF001,WIP_DM,80,1.0,0.17638,2025-07-24 02:16:02.776987,27.30024094907276
DEF001,WIP_DM,80,1.0,0.17638,2025-07-24 02:16:02.776987,26.29371197916771
DEF001,WIP_DM,80,1.0,0.17638,2025-07-24 02:16:02.776987,25.29655315972195
NAM001,WIP_DM,160,1.0,0.041,2025-07-24 02:16:02.776987,72.68259047453466
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,17.42264268518193
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,17.45613320601842
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,17.06239167824242
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,21.64432872684847
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,18.25180593749974
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,23.93353428240516
SIE467,WIP_DM,70,1.0,0.0748,2025-07-24 02:16:02.776987,27.11605447916372
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,17.13478930555721
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,17.43072760416544
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,17.28948467593
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,17.92462166666519
ABB459,WIP_DM,80,1.0,0.47642,2025-07-24 02:16:02.776987,16.44094262731232
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,17.33400864583382
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,16.79693783565017
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,16.79607986110932
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,16.79654050926183
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,17.23815594907501
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,17.07132087962964
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,18.09473112268461
SIE456,WIP_DM,70,1.0,0.146,2025-07-24 02:16:02.776987,17.36275506944366
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,18.81445424768754
ARE255,WIP_DM,80,1.0,0.1115,2025-07-24 02:16:02.776987,17.28557763888966
ARE255,WIP_DM,80,1.0,0.1115,2025-07-24 02:16:02.776987,17.10647950231214
HYO002,WIP_DM,80,1.0,0.08667,2025-07-24 02:16:02.776987,17.26451334491139
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,19.22005681713199
SIE456,WIP_DM,70,1.0,0.146,2025-07-24 02:16:02.776987,18.36306767360657
SIE468,WIP_DM,80,1.0,0.05470000000000001,2025-07-24 02:16:02.776987,17.1284212962928
ARE255,WIP_DM,80,1.0,0.1115,2025-07-24 02:16:02.776987,17.24140113426256
ARE255,WIP_DM,80,1.0,0.1115,2025-07-24 02:16:02.776987,17.24776092592219
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,20.08127831018646
ARE317,WIP_DM,80,1.0,0.0778,2025-07-24 02:16:02.776987,17.80125076389231
HYO002,WIP_DM,80,1.0,0.08667,2025-07-24 02:16:02.776987,17.20297606481472
HYO014,WIP_DM,80,1.0,0.0726,2025-07-24 02:16:02.776987,18.6744582986139
ABB459,WIP_DM,70,1.0,0.47642,2025-07-24 02:16:02.776987,18.26922657407704
SIE456,WIP_DM,70,1.0,0.146,2025-07-24 02:16:02.776987,17.43361758101673
ABB429,WIP_DM,80,1.0,0.0853,2025-07-24 02:16:02.776987,23.2558259490761
ABB429,WIP_DM,80,1.0,0.0853,2025-07-24 02:16:02.776987,17.59711315971799
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,17.44173563657387
HYO002,WIP_DM,80,1.0,0.08667,2025-07-24 02:16:02.776987,17.11152307870361
SIE456,WIP_DM,70,1.0,0.146,2025-07-24 02:16:02.776987,17.02433896990988
SIE456,WIP_DM,80,1.0,0.146,2025-07-24 02:16:02.776987,18.41566828703799
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,19.42348093749752
ARE320,WIP_DM,80,1.0,0.141,2025-07-24 02:16:02.776987,19.42273921296146
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,17.43166392361309
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,20.5525893634258
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,21.46265788194432
SIE456,WIP_DM,80,1.0,0.146,2025-07-24 02:16:02.776987,19.12366311342339
SIE456,WIP_DM,70,1.0,0.146,2025-07-24 02:16:02.776987,17.4399198379615
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,17.41616150463233
TOS012,WIP_DM,80,1.0,0.1138,2025-07-24 02:16:02.776987,20.14130094907159
TOS006,WIP_DM,80,1.0,0.0544,2025-07-24 02:16:02.776987,17.44291052083281
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,18.18096651619999
HYO025,WIP_DM,70,1.0,0.0515,2025-07-24 02:16:02.776987,18.58972972222546
ABB373,WIP_DM,80,1.0,0.04966,2025-07-24 02:16:02.776987,22.58186334490892
ARE237,WIP_DM,70,1.0,0.0117,2025-07-24 02:16:02.776987,18.40082824074489
